store_id,item_id,avg_daily_prediction,sales_volatility,safety_stock,reorder_point
store_14,item_4,38.98556625540299,12.182814716759662,35.0,152.0
store_14,item_40,25.949377321517773,8.35484462250023,24.0,102.0
store_14,item_41,14.96313375180327,5.21661079914017,15.0,60.0
store_14,item_42,33.334543552543245,10.385955811658398,30.0,131.0
store_14,item_43,35.06954058657671,11.047654820382462,32.0,138.0
store_14,item_44,28.919112045238542,9.31973496686667,27.0,114.0
store_14,item_45,35.31960526909748,11.306334747414699,33.0,139.0
store_14,item_46,26.531607825000265,8.530206990949369,25.0,105.0
store_14,item_47,27.354724418758344,8.510553879728382,25.0,108.0
store_14,item_48,24.346615153706747,7.642323534768499,22.0,96.0
store_14,item_49,12.979076137626507,4.514257290565467,13.0,52.0
store_14,item_5,29.75785091189056,9.057192800585273,26.0,116.0
store_14,item_50,14.817686313130634,5.094105379198677,15.0,60.0
store_14,item_6,39.691637627504974,12.333645988602337,36.0,156.0
store_14,item_7,14.250476635113005,4.91273647656611,15.0,58.0
store_14,item_8,17.342327472453707,5.820904613034984,17.0,70.0
store_14,item_9,13.576054366251729,4.689077931884622,14.0,55.0
store_15,item_1,40.602230780173656,12.604486851641806,37.0,159.0
store_15,item_10,21.108019029771935,7.008856188623608,21.0,85.0
store_15,item_11,23.031348860900753,7.567432996876484,22.0,92.0
store_15,item_12,19.12134293450592,6.475137390839875,19.0,77.0
store_15,item_13,36.61425920646638,11.392560528396679,33.0,143.0
store_15,item_14,21.981600222394874,7.13300113400906,21.0,87.0
store_15,item_15,19.725954041865286,6.62031031253527,19.0,79.0
store_15,item_16,27.798968442182453,8.708504381678534,25.0,109.0
store_15,item_17,15.547950426865713,5.30040334481973,16.0,63.0
store_15,item_18,35.82706356612498,10.908386117523936,32.0,140.0
store_15,item_19,13.846669430776064,4.82810984737657,14.0,56.0
store_15,item_2,34.77729294764593,10.665268011355536,31.0,136.0
store_15,item_20,41.01036112873374,12.700945873044517,37.0,161.0
store_15,item_21,34.72137288633072,10.6961844394078,31.0,136.0
store_15,item_22,17.077877637791836,5.735674179641387,17.0,69.0
store_15,item_23,12.758556209275831,4.493710391995017,13.0,52.0
store_15,item_24,35.91993520048629,11.053059154904442,32.0,140.0
store_15,item_25,32.67071521526419,10.153069444612083,30.0,129.0
store_15,item_26,33.802337254677425,10.697828708494196,31.0,133.0
store_15,item_27,34.75592115472834,10.687797886937277,31.0,136.0
store_15,item_28,14.102266212692173,4.935354663762031,15.0,58.0
store_15,item_29,21.963080882196042,7.198060693293229,21.0,87.0
store_15,item_3,39.67564174954759,12.287595987784593,36.0,156.0
store_15,item_30,15.0161088975105,5.23416491037811,15.0,61.0
store_15,item_31,37.68347640561832,11.429022575577205,33.0,147.0
store_15,item_32,30.46671015390478,9.723206201955053,28.0,120.0
store_15,item_33,20.941413181095545,6.967935200797177,20.0,83.0
store_15,item_34,13.85185940436341,4.640898737833453,14.0,56.0
store_15,item_35,20.364568281424138,6.935046991722363,20.0,82.0
store_15,item_36,20.806216161182792,6.793458422609915,20.0,83.0
store_15,item_37,33.42646708118308,10.28541896596274,30.0,131.0
store_15,item_38,30.82087822484195,9.587244718360711,28.0,121.0
store_15,item_39,38.44490586662283,11.862178504785685,34.0,150.0
store_15,item_4,38.528675022710964,11.800520054243792,34.0,150.0
store_15,item_40,25.542879964511528,8.071078597250862,24.0,101.0
store_15,item_41,15.108944028285261,5.04824412125314,15.0,61.0
store_15,item_42,33.05453131432757,10.186839561887469,30.0,130.0
store_15,item_43,34.243263123168354,10.375434101894358,30.0,133.0
store_15,item_44,27.958508196213597,8.726519626470207,25.0,109.0
store_15,item_45,34.93658061381837,10.9549063419051,32.0,137.0
store_15,item_46,26.050310353595368,8.141690108735466,24.0,103.0
store_15,item_47,27.107278272342803,8.564993075824619,25.0,107.0
store_15,item_48,24.214197962435,7.927308941149779,23.0,96.0
store_15,item_49,12.913054378736568,4.461495668546845,13.0,52.0
store_15,item_5,29.459461292256485,9.131864260209362,27.0,116.0
store_15,item_50,14.917919179769076,5.194607967989348,15.0,60.0
store_15,item_6,39.74018605353831,12.289323812493423,36.0,156.0
store_15,item_7,14.368140707121878,4.884614919485135,14.0,58.0
store_15,item_8,17.297366816424955,5.844583949745378,17.0,69.0
store_15,item_9,13.44261266236615,4.7744816765233855,14.0,55.0
store_16,item_1,40.75117187373344,12.830846027832726,37.0,160.0
store_16,item_10,20.996349684309145,6.826488122234826,20.0,83.0
store_16,item_11,23.030235261798946,7.6524887302045945,22.0,92.0
store_16,item_12,19.207196771328032,6.406280661635807,19.0,77.0
store_16,item_13,36.40317573119962,11.067809369105403,32.0,142.0
store_16,item_14,22.08122671371031,7.044190077509324,21.0,88.0
store_16,item_15,19.804962369393838,6.5578351446654555,19.0,79.0
store_16,item_16,27.792845019008137,9.013200174112274,26.0,110.0
store_16,item_17,15.544970914247182,5.357196510528769,16.0,63.0
store_16,item_18,36.20936396284687,11.488723958178268,33.0,142.0
store_16,item_19,14.10124653649236,5.04392989491137,15.0,58.0
store_16,item_2,35.116616837181866,11.10437644521924,32.0,138.0
store_16,item_20,41.74625508938742,13.063081712507389,38.0,164.0
store_16,item_21,34.6301355887284,10.733081208007343,31.0,135.0
store_16,item_22,17.173916951268815,5.861189911135666,17.0,69.0
store_16,item_23,12.754840909805226,4.445549693806493,13.0,52.0
store_16,item_24,36.335563449473426,11.27135788066335,33.0,143.0
store_16,item_25,33.06555470105423,10.516043009859612,31.0,131.0
store_16,item_26,33.58064496964936,10.528452690569207,31.0,132.0
store_16,item_27,34.859681255944025,10.888953255458897,32.0,137.0
store_16,item_28,13.924592399545277,4.868488579449609,14.0,56.0
store_16,item_29,21.833678699441716,7.086829203048989,21.0,87.0
store_16,item_3,39.79300174696608,12.39541297908461,36.0,156.0
store_16,item_30,15.030934519819022,5.2238973909933035,15.0,61.0
store_16,item_31,37.58495205460944,11.732204306853149,34.0,147.0
store_16,item_32,29.911925310408453,9.037188110582488,26.0,116.0
store_16,item_33,21.210485153269754,6.924179656473508,20.0,84.0
store_16,item_34,13.703394419301633,4.843562800304586,14.0,56.0
store_16,item_35,20.390995139043422,6.802929122221428,20.0,82.0
store_16,item_36,21.268008599142764,7.127887258818978,21.0,85.0
store_16,item_37,33.66544095011447,10.682001826328081,31.0,132.0
store_16,item_38,30.843060014103425,9.859167300345069,29.0,122.0
store_16,item_39,38.14511729154769,11.92745998028667,35.0,150.0
store_16,item_4,38.72199858517761,11.850854086099622,34.0,151.0
store_16,item_40,25.30091835973615,7.9861048650255,23.0,99.0
store_16,item_41,15.082002676822633,5.175427260986314,15.0,61.0
store_16,item_42,32.905266273292526,10.431702158010882,30.0,129.0
store_16,item_43,34.31945269150213,10.66504311162599,31.0,134.0
store_16,item_44,28.61417971335558,8.980832460379293,26.0,112.0
store_16,item_45,34.39703507149797,10.620185943671538,31.0,135.0
store_16,item_46,26.20987031955987,8.70992145732069,25.0,104.0
store_16,item_47,26.763274113398506,8.584915721150459,25.0,106.0
store_16,item_48,24.022810043519023,7.6465704529716785,22.0,95.0
store_16,item_49,12.993982668689673,4.610507283310766,14.0,53.0
store_16,item_5,29.49484638406302,9.3298548713207,27.0,116.0
store_16,item_50,14.945084402766362,5.1229608242061095,15.0,60.0
store_16,item_6,39.36296477644346,12.321840988641958,36.0,155.0
store_16,item_7,14.215825772416562,5.036676110728105,15.0,58.0
store_16,item_8,17.177470321065215,5.815438965911485,17.0,69.0
store_16,item_9,13.246701184278294,4.607982567169592,14.0,54.0
store_17,item_1,43.16969803307191,13.834669608769095,40.0,170.0
store_17,item_10,21.974622139652283,7.2091718784501655,21.0,87.0
store_17,item_11,24.3405994595547,7.631343064411701,22.0,96.0
store_17,item_12,20.461671568431612,6.837511965573662,20.0,82.0
store_17,item_13,38.755181133443095,12.334490329081166,36.0,153.0
store_17,item_14,23.271707232586184,7.632269605926604,22.0,92.0
store_17,item_15,20.510807614161273,6.77212951186215,20.0,82.0
store_17,item_16,29.267868112094558,9.17444604330965,27.0,115.0
store_17,item_17,16.17025553774781,5.553908254927237,16.0,65.0
store_17,item_18,37.598112414603484,11.68772107806854,34.0,147.0
store_17,item_19,14.572633894278695,5.139833184452333,15.0,59.0
store_17,item_2,36.782852952127676,11.313504000278785,33.0,144.0
store_17,item_20,43.70302275869681,13.546188242155159,39.0,171.0
store_17,item_21,36.88222962791417,11.187481465354493,32.0,143.0
store_17,item_22,17.847786770946207,5.884523540371706,17.0,71.0
store_17,item_23,12.952479193737465,4.582631190375618,14.0,53.0
store_17,item_24,38.573046204491746,12.066755997251006,35.0,151.0
store_17,item_25,34.34287606773572,10.985873574716484,32.0,136.0
store_17,item_26,35.345517896491025,10.999397366881121,32.0,139.0
store_17,item_27,36.545900747533864,11.589384815424113,34.0,144.0
store_17,item_28,14.46121956673446,4.93293484589602,15.0,59.0
store_17,item_29,23.153231607870087,7.689469576695626,22.0,92.0
store_17,item_3,41.859162355251556,13.184490849772965,38.0,164.0
store_17,item_30,15.504410148295909,5.314982345045165,16.0,63.0
store_17,item_31,39.27980040901386,12.286587661978372,36.0,154.0
store_17,item_32,31.669200027698327,9.73144645435684,28.0,124.0
store_17,item_33,22.12718343959487,7.1537776098375,21.0,88.0
store_17,item_34,14.095491984745818,4.882299216730111,14.0,57.0
store_17,item_35,21.57768631751073,7.2089050984960545,21.0,86.0
store_17,item_36,22.020078382733374,7.227896810871345,21.0,88.0
store_17,item_37,35.303775528184076,11.080065768507476,32.0,138.0
store_17,item_38,32.19133693936009,10.262685184784775,30.0,127.0
store_17,item_39,39.904004163314006,12.15896745170001,35.0,155.0
store_17,item_4,40.27151279380679,12.437326398793937,36.0,157.0
